id,forager_id,item_id,kg
ff53cef5-7b00-4514-b613-4069a4c6c95e,3a7688f2-9d73-424c-98b9-91fea94dfc77,17,2.769254914343272
7e2b3519-4b45-40a9-9b85-6bb08f020e1b,af7bd880-4a38-419b-81d0-350e4d580838,25,4.6180292590293375
21a3b102-0ff8-4125-b562-99284d4bc375,3e3b0ed1-ba41-4ba3-b07d-389cb7a90a74,4,3.327589101349411
57761ea8-f052-4ad2-888f-99753684966f,3c8a3bf6-fa7f-4d59-9d6d-9a039327d724,19,2.1928856573900335
e1e204e1-b2fb-47ee-9bc7-a452c1fbc94d,7474ba68-2ae3-4a57-beb7-60f8bd97291d,7,3.4838123165346486
1a837afb-63ec-44a8-9807-52ae6dda53ea,e39b7fa9-29c5-4b3e-a37e-4cf02d9dbdb7,7,3.3931342171129453
c0388996-d594-4621-bb80-81b5d17f2875,8944ecbf-4825-4624-9a6f-8bcbb3533047,13,4.265577064628934
f6abdfc8-dcb0-4885-beb6-26a6d009c17f,84f13483-e2f0-4c38-b727-f48276502ac6,15,4.180727613861548
c015d4e0-5944-4fe9-9085-3d445ae13bc6,6827c3a7-2b58-4a4b-ae73-858ec431fa05,16,2.3265807567500874
e304fa6d-528a-47f0-ba54-19cd7365cbe9,f70792e6-50aa-4b68-87f9-051db38798fe,1,2.9529029296759983
4dbc5534-1ba9-4de4-bfb2-b9a7a214f70a,79d64fc1-0275-40c0-afe2-9ac049587a8a,18,0.1794185121754426
f3f20736-c55d-439e-927a-d88da89d4690,bb724f8f-782f-49bf-9bed-8b01ed148e93,19,3.5491139517771066
37e0e5c7-5b04-4a53-bc85-55176b6cbc66,81f7e91f-63de-4f59-a7a7-ccde2d3406da,18,4.2291364516484835
ad80c20c-3924-4584-8c89-2f8afe85e31a,88a54a8f-63ec-48e3-ade9-451657116c01,22,4.8750243394124775
e8f7ba27-5020-483d-b3bb-dd705ead0cf5,5f894bbf-bd15-401a-86c9-d10840966f40,16,3.049661354271708
e55382ba-436b-4b14-aaea-167cb756dc10,f613d220-a4f1-4bf7-b646-d29373592a34,26,4.489791583749755
aec3bbec-cbd9-4003-be85-e51e54035798,df25fdef-853b-4d60-b2ac-18576876c58e,24,2.1282255063113213
