id,forager_id,item_id,kg
858d3cc1-07d5-4547-b695-cbb0128ffb95,af0295cc-1e76-4ecd-9e28-87ed80999f8d,23,4.758028532331476
a1712e7e-f1f3-4bc4-84d3-468d6631b86f,7f7baefc-6f1b-4122-8048-ebdb64c63d6c,11,2.4576769811448815
46443e85-89c0-4eec-92e7-b209d95ed4b5,e0ec606d-09e5-4e97-b077-43475cca1638,2,2.8803253510183184
5fd21f08-8f56-435d-a772-e4540aee6c8e,5ef5ad8b-d02f-49be-ae8b-fe64bdd25df3,6,3.714257699368162
b69eb658-1d17-4675-94e6-129a5a2d9555,fc3d6fe6-3867-45a8-ab9b-d5e235b67bb1,4,4.473338969664483
537f60cf-6269-465d-bb01-b3f12ef09a96,db9ff0c9-8682-4020-aa19-f5b07de08e0f,16,3.124415978024337
f21fa9a5-bfae-4f97-8434-164afc7df3e6,5bffe140-6d82-4227-a1e8-359913915ccb,8,4.5289166202243765
ba110132-bee5-464f-b5aa-40d6c962284c,1ac7292f-99d0-478d-ad6a-00345b1d25a2,18,1.9411229123195666
c9383b50-4a08-4daa-9199-538e64ad5752,328b286c-16cf-4052-885d-73174c521336,9,4.707186029389273
3d193f4b-db38-4508-abcb-5fa6b516ce6e,37554f10-9280-47f0-9034-300e08793cb1,24,3.2006870418485076
fa532160-d82f-43dc-aaa4-bdd1629ac99c,244ba09d-77c1-456d-b202-96ce68e04045,11,1.3140246273844398
336a1a7a-180d-46cf-b817-76a218bc0728,797ee28d-792b-4aa6-8a1e-8feea44c74c3,18,1.163642600312433
0e35bc76-b5b8-499b-b4dc-2bc8b1eb301a,553c3132-7b77-4c03-a773-2f1c21689466,23,0.8587630507398346
1c164f0c-4ffc-4ce9-96e9-5f4783cb42a4,d3c1fbc4-a224-4971-98b7-521e2730ecbe,18,1.9844432657551665
884d212d-3246-4297-9f43-083c7a8023d1,13380216-1d8d-49e3-9da2-ef58a2025cb1,12,3.4094282874839386
561e45ac-74fb-4510-b158-df1bfe361711,bbde2e78-274f-4920-b571-324d00f52962,7,4.489616738401749
c869823a-a9ee-40ef-a425-2250cdd98cfc,ea871f5c-82b6-4e51-9f71-4e009188abf1,19,4.132771987720973
0af591be-019f-4fc1-bdcd-15628cae85af,67068031-ff46-40eb-b664-b8b4de710272,8,0.37631367793183756
bada971d-4393-41a2-a0be-6d47aef2065d,6daf1510-2aaa-4371-a810-e5e441d456e0,5,1.5504340303651971
a0ae657e-019d-4c5f-a778-c53693c60dc5,8fb5bd54-44e7-4e57-a7f2-32b75d333e3f,13,3.837158579145315
e681f2c8-8aa3-4bcd-b8c3-5715ad418a1f,bea8c0d4-003a-4d0b-9170-133c33ce4a7a,3,4.043170982574615
d8794631-2e1f-4f0b-9ae0-d4ab7cdb72b3,ece2f394-5780-4cdd-a73d-bba5047f1233,5,2.0491201052674475
b3e57289-a2a4-4b43-9f69-61c5957e15cf,bd7d8d62-f199-41d4-8d7f-97320b1fc1f0,2,2.6111647594080405
7ae66fd2-dd02-4d48-9b96-83a4b837559f,5afe68cb-cfb1-4ad2-b6e9-426c5c52313a,19,0.11608409505681697
305410f9-b5af-4e18-9ced-ad849b33c977,31bc851c-2d98-44aa-8914-5110690aa49d,6,4.937925798507837
