id,forager_id,item_id,kg
ee6350e9-cb50-4f46-8c7a-28e375c23dd1,7b7a7611-7a16-418b-b022-0553738a4ce1,6,0.9397496146262451
fb301e7b-4c59-47ce-9250-3535aa77edc7,4ace4388-4fd2-464c-bcfb-3aac9a286e53,10,1.8850982183350073
bc55a815-7174-4f61-82a6-f58528b36851,8114ba20-3ef1-432c-a29b-f6f1640dc7c4,2,5.092514292131119
2f7194e4-75c0-4496-a93d-311476eec6a2,ec2bc632-15e6-4a12-86eb-90da39a5874e,15,4.875254423723757
9fed7e0c-f569-489b-8c9e-64ca3dbd46d1,d3e773d7-bf00-445c-acd4-9f38c72c70be,20,1.844170434786081
de922e50-1828-41b7-89ed-ef2eefa19b08,b1926469-62f0-4f8a-b72b-f868b11a8ce2,17,2.066725039976156
3280fa84-47ae-452c-a102-e9cd364238ae,cb219e64-1c42-4b3e-bd64-ce80a7e0e1b7,13,5.0037789272202
69877645-a1bd-47aa-8c20-a4067b17bae6,be159ecc-97d1-4019-89f2-880ff5accf16,21,4.385224150783047
2c073453-a4bb-4d0b-b8a6-bfffb47235d1,c1e92a37-2d64-4913-8475-f8a90d12382c,1,0.8011511292340472
a0d2a558-b51e-4e7b-b31a-6ae1625b3536,ce7bff24-3d22-4911-98eb-38b2f40b41ee,24,2.6808766071852914
3dfbaf89-fefb-4a08-a428-2f29d655e4e6,614ad961-f628-4062-9336-274fe11611a2,11,0.6258892284118988
e27eeec3-e73e-4db2-954a-174aef3a938d,32704ced-6c16-4058-a01f-61dfd44d9736,20,3.577776451778032
183cf48d-197a-4ee2-ad31-f34d9ca431c6,666892ed-693f-42fe-84a6-def56740b1cd,4,0.13599115878964943
9b9e2f46-79a2-4a10-bb6d-3377fa465aec,e0aea3cf-8b6c-49b5-bdbb-d8e91b00f45b,24,3.3972024560785496
6ab5ab1a-44a6-4f16-9375-16eb10818cd4,5424d1e5-1139-47d8-bc19-3579e7d90f4a,7,4.1127434215169085
e3f8d4ec-d4ee-46d5-89f5-b7ce8880932a,2757aaa4-87af-439c-8b6c-d6a96bef1943,8,0.5467168605415
8936c909-a7dc-45c0-9544-8ee650d28b2b,e0c54757-8f1e-40b5-a50d-e362e54cac98,6,2.614671687342165
3ed4748a-9886-4535-ae17-459265374ee4,0a408680-4f06-4709-b908-35772162ec85,19,3.6858732871659567
4747de4d-428b-4601-ba37-906b9fe25a82,e6a8d692-f80a-473e-b86e-ee1583b53932,21,1.4974678609953163
f33c4e95-e77c-4807-906f-7aa1a74272cc,3640bf16-d711-4999-8f01-17e57f06857c,8,2.5088973219249855
c76f2111-c698-46e5-81a1-af1ce916e8e2,5b2395c2-2082-48a8-bdc5-e724f4c8e198,8,0.24808110353444093
51633ed5-7256-41fc-a324-6befcf21ece4,fc418046-5ccc-40b3-bf62-3071a2ba09fb,12,4.065877446079633
f16f1deb-a789-4c8b-bf69-8b2cdee078f1,f754164f-e5d7-4672-a3be-f225f83a6d51,8,2.835919424688642
171afa4b-75c9-4559-bea2-6149d9a82ead,4c9f2c95-2dbb-4200-bf25-d2ae7dba96ea,5,3.71004753686027
b35e5f0c-4aa1-40f8-bce7-1573df951815,a5cc71c0-13bb-4cbb-83e6-9e26c7ec671a,23,3.1030650912095017
baa70871-556f-4b56-8487-5e2a26fecdb2,860f7fe9-74cb-4198-969b-ea5ffa851d29,25,3.358179218916447
522c43df-211b-435c-b886-1bd6e4680cb7,77858177-1c21-416b-b39e-ea19f0a54577,3,4.023759132594848
12827d34-1bf4-45e8-8bd9-6f6fb9379bc1,12a6b160-60ed-444e-9101-2c9de2876165,1,3.755027656530965
2aa06e34-8a00-4561-aa59-320539f65b84,5833423e-5e1a-4898-b54e-22979de7de6d,24,0.23611759509385202
f5664280-5d6a-4acd-af25-13a4920ff3eb,6fc9fe72-1a9e-45e8-a126-3fa5d6def2cb,7,1.626077462496165
a7d1b08a-be01-4550-a390-1a27701a37bd,53541dd7-55d0-466e-87df-09607dae8062,16,1.5718702940788654
b3e63337-185a-4724-924d-ad8da557920f,657aedfd-2d55-4a20-94b7-74daf3ca40c3,15,0.8230056841678745
ff9af3ac-b902-4d5c-a0db-c089707b8e9f,41e56a3c-0f36-463f-9b08-c3d053ead558,10,4.922860802106955
ab2ccfe1-b92c-4257-b8aa-ea5b2335fe8d,df1da132-de8c-4fac-9567-14ab38f1070d,9,1.3321963752835253
ac568e54-49ee-40e7-ab4f-fd554f996b38,06bf6315-90ea-4bd2-bfdb-2683e93011d6,26,1.421722478366244
329202aa-31ec-456f-8611-be39377e6a9c,17f93f29-a543-4563-986f-da4b9b0982c2,16,2.8497302259551205
cc3bd5e5-5e36-4461-8fe7-fdf897184f65,b96d6932-f5a7-40b8-a1d8-bc9d40213ca9,5,1.3872483421618231
97795724-b6e0-4998-a1b4-6a569d807743,1ac7292f-99d0-478d-ad6a-00345b1d25a2,24,4.050618321713394
39a1c027-41d5-450f-94be-07f354583b62,96077af7-ed4a-4ea0-a9b8-920b2f9a6ef8,18,4.616574378971619
d85d3f38-79ef-4e6b-bb9b-0c932004bdfc,7be6f366-a2c2-4604-9ba1-9ad677c0cb3d,21,1.665971787658772
4b85a6f2-f0a0-48f9-9784-ba13c606e1c4,33973607-0bc2-444b-8e0d-68a38dc0cf65,24,2.802742583700219
a31c1f74-0384-43f0-8a65-733c9a624a53,afd2ae37-abaf-4a4b-a113-d3778512733a,25,1.6384815205664993
4ed9be68-d1b4-4565-9470-87c9f636d1e5,3e236f0a-2e6f-4f81-b4fa-70547be8450b,3,2.6236501854472185
8621c03a-674d-4a1c-9cc0-898a61221df2,f0c8ea43-edb1-4892-8421-b383e99d6a4d,14,3.322992662846905
a5934a22-0f90-46db-b1f2-3e921aa8ab7a,7d24718c-3803-4295-bd5b-ec26fc734cb7,20,0.4502207460578449
bb593da0-bfc0-4af4-ab4b-a21c2ea87378,c2435e5c-5c30-47b7-9e31-b5d4f3a59b6e,1,1.5389280138320205
df8277c0-0393-4992-a3f9-6e7c5a6b48ad,5b768113-0dc0-4bdd-9faa-3c0ec7e097eb,20,3.203450465245717
8b2c9596-d682-4aa8-92fc-2bd4c66b2165,5e0afe48-f6e0-4648-ad51-93712b82c09e,18,0.4817603050181217
5514195c-439b-4632-8de5-dbef5959667d,7adff731-aa5d-41b9-8e86-ce993ed67ccb,6,0.24215520152881856
c6eaf5a3-b6dd-42db-b34f-4e925e29b4e5,17e254a3-bfe8-4310-9388-67e17f97ae74,20,0.31874879820754143
